Age,Overall,Potential,Value,Wage,International Reputation,Skill Moves,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Right_Foot,Major_Nation,Low,Medium,DF,DM,GK,MF,ST,Normal,Stocky
19,59,72,290000.0,2000.0,1.0,2.0,39.0,60.0,47.0,63.0,49.0,62.0,48.0,32.0,44.0,59.0,67.0,55.0,67.0,49.0,67.0,61.0,53.0,52.0,59.0,53.0,41.0,33.0,55.0,56.0,52.0,40.0,30.0,36.0,35.0,13.0,10.0,15.0,11.0,11.0,1,1,0,1,0,0,0,0,0,1,0
25,59,61,190000.0,1000.0,1.0,2.0,53.0,53.0,48.0,52.0,45.0,56.0,53.0,30.0,47.0,55.0,85.0,84.0,79.0,51.0,66.0,51.0,57.0,77.0,61.0,45.0,43.0,23.0,52.0,52.0,56.0,48.0,28.0,32.0,28.0,16.0,13.0,15.0,7.0,9.0,1,1,0,0,0,0,0,1,0,1,0
22,59,66,180000.0,1000.0,1.0,2.0,59.0,35.0,49.0,42.0,36.0,61.0,39.0,42.0,49.0,47.0,61.0,76.0,56.0,63.0,69.0,37.0,54.0,53.0,51.0,36.0,56.0,62.0,54.0,43.0,42.0,41.0,61.0,59.0,60.0,15.0,12.0,5.0,10.0,11.0,0,1,0,1,1,0,0,0,0,0,0
23,59,63,200000.0,2000.0,1.0,2.0,47.0,44.0,47.0,64.0,45.0,58.0,49.0,36.0,53.0,65.0,54.0,58.0,61.0,60.0,64.0,52.0,35.0,51.0,52.0,37.0,44.0,24.0,64.0,53.0,44.0,60.0,45.0,33.0,32.0,15.0,14.0,13.0,8.0,9.0,1,1,0,0,0,0,0,0,0,1,0
20,59,74,280000.0,2000.0,1.0,1.0,13.0,17.0,13.0,19.0,20.0,12.0,10.0,11.0,19.0,21.0,51.0,52.0,55.0,44.0,39.0,23.0,45.0,45.0,69.0,20.0,17.0,20.0,15.0,25.0,15.0,39.0,12.0,10.0,12.0,59.0,58.0,53.0,59.0,63.0,1,1,0,1,0,0,1,0,0,1,0
22,59,68,200000.0,1000.0,1.0,2.0,50.0,46.0,41.0,58.0,43.0,53.0,51.0,39.0,47.0,51.0,79.0,78.0,66.0,54.0,71.0,54.0,71.0,70.0,58.0,42.0,56.0,51.0,51.0,41.0,44.0,53.0,54.0,59.0,54.0,12.0,10.0,10.0,11.0,14.0,1,1,0,1,1,0,0,0,0,1,0
19,59,73,300000.0,2000.0,1.0,2.0,33.0,26.0,60.0,38.0,32.0,28.0,26.0,32.0,33.0,35.0,62.0,58.0,41.0,48.0,43.0,41.0,69.0,55.0,73.0,28.0,49.0,51.0,24.0,29.0,47.0,44.0,56.0,66.0,69.0,13.0,7.0,14.0,9.0,6.0,1,1,1,0,1,0,0,0,0,1,0
19,59,71,270000.0,1000.0,1.0,3.0,56.0,45.0,36.0,54.0,42.0,66.0,61.0,51.0,44.0,64.0,78.0,67.0,87.0,43.0,90.0,45.0,72.0,58.0,29.0,55.0,27.0,38.0,49.0,62.0,41.0,64.0,30.0,27.0,30.0,10.0,10.0,13.0,11.0,12.0,0,0,0,1,0,0,0,0,0,0,0
20,59,69,250000.0,1000.0,1.0,3.0,49.0,59.0,51.0,51.0,57.0,63.0,41.0,40.0,28.0,60.0,87.0,86.0,76.0,56.0,79.0,63.0,68.0,57.0,44.0,54.0,39.0,14.0,54.0,42.0,61.0,48.0,33.0,20.0,15.0,6.0,13.0,6.0,14.0,11.0,1,0,0,0,0,0,0,1,0,1,0
26,59,61,190000.0,1000.0,1.0,2.0,56.0,59.0,41.0,59.0,52.0,59.0,61.0,64.0,54.0,61.0,64.0,61.0,56.0,52.0,50.0,65.0,41.0,62.0,48.0,63.0,41.0,25.0,55.0,56.0,47.0,44.0,23.0,24.0,16.0,16.0,15.0,14.0,7.0,12.0,1,1,0,1,0,0,0,0,0,0,0
21,59,69,190000.0,2000.0,1.0,1.0,12.0,13.0,16.0,22.0,14.0,12.0,18.0,16.0,20.0,20.0,36.0,34.0,39.0,51.0,35.0,21.0,57.0,23.0,66.0,15.0,26.0,14.0,12.0,31.0,20.0,30.0,18.0,15.0,14.0,62.0,59.0,57.0,57.0,60.0,1,1,0,1,0,0,1,0,0,1,0
24,59,65,180000.0,1000.0,1.0,2.0,32.0,33.0,58.0,50.0,34.0,31.0,35.0,28.0,48.0,42.0,63.0,54.0,49.0,53.0,62.0,40.0,69.0,67.0,70.0,42.0,50.0,57.0,30.0,35.0,40.0,48.0,59.0,60.0,58.0,10.0,10.0,13.0,11.0,11.0,1,1,0,1,1,0,0,0,0,1,0
21,59,69,250000.0,1000.0,1.0,3.0,45.0,60.0,52.0,44.0,34.0,60.0,55.0,67.0,40.0,67.0,74.0,70.0,69.0,55.0,66.0,61.0,80.0,69.0,63.0,55.0,38.0,40.0,58.0,60.0,64.0,68.0,34.0,39.0,45.0,8.0,10.0,11.0,8.0,8.0,1,1,0,1,0,0,0,1,0,1,0
22,59,67,230000.0,1000.0,1.0,2.0,54.0,52.0,45.0,56.0,40.0,58.0,55.0,38.0,51.0,57.0,72.0,71.0,68.0,50.0,65.0,56.0,55.0,59.0,52.0,50.0,55.0,40.0,58.0,54.0,46.0,53.0,38.0,45.0,44.0,8.0,15.0,13.0,13.0,13.0,1,1,0,1,0,0,0,1,0,1,0
24,59,63,140000.0,1000.0,1.0,1.0,15.0,18.0,16.0,25.0,19.0,21.0,19.0,17.0,26.0,22.0,43.0,41.0,57.0,57.0,48.0,25.0,68.0,30.0,67.0,13.0,35.0,19.0,20.0,26.0,24.0,43.0,29.0,17.0,12.0,61.0,56.0,55.0,57.0,60.0,1,1,0,1,0,0,1,0,0,0,0
19,59,71,240000.0,2000.0,1.0,2.0,40.0,32.0,51.0,61.0,29.0,59.0,40.0,41.0,53.0,62.0,66.0,55.0,67.0,61.0,69.0,50.0,60.0,64.0,65.0,30.0,58.0,54.0,35.0,47.0,43.0,46.0,52.0,58.0,57.0,14.0,9.0,15.0,6.0,8.0,1,0,0,1,0,1,0,0,0,0,0
23,59,66,220000.0,1000.0,1.0,2.0,63.0,55.0,60.0,63.0,53.0,62.0,54.0,36.0,64.0,64.0,70.0,70.0,63.0,48.0,71.0,52.0,64.0,55.0,55.0,53.0,58.0,50.0,43.0,56.0,41.0,44.0,46.0,52.0,53.0,13.0,12.0,6.0,15.0,7.0,0,1,0,1,0,0,0,1,0,1,0
18,59,75,325000.0,1000.0,1.0,2.0,53.0,52.0,42.0,60.0,50.0,65.0,47.0,40.0,46.0,62.0,68.0,64.0,62.0,42.0,63.0,56.0,54.0,59.0,47.0,41.0,37.0,26.0,54.0,55.0,51.0,57.0,31.0,41.0,47.0,11.0,9.0,7.0,13.0,11.0,1,1,0,1,0,0,0,1,0,1,0
20,59,71,220000.0,2000.0,1.0,1.0,14.0,8.0,12.0,16.0,5.0,12.0,13.0,12.0,17.0,18.0,44.0,40.0,39.0,50.0,39.0,23.0,60.0,25.0,45.0,6.0,17.0,9.0,4.0,27.0,11.0,31.0,18.0,12.0,11.0,61.0,58.0,51.0,59.0,62.0,1,1,0,1,0,0,1,0,0,1,0
22,59,67,190000.0,1000.0,1.0,2.0,55.0,31.0,53.0,53.0,24.0,57.0,30.0,28.0,22.0,55.0,68.0,65.0,59.0,55.0,47.0,28.0,63.0,60.0,62.0,31.0,55.0,59.0,51.0,39.0,42.0,40.0,56.0,60.0,59.0,11.0,10.0,5.0,10.0,9.0,0,1,0,1,1,0,0,0,0,0,1
37,59,59,50000.0,1000.0,1.0,2.0,51.0,51.0,58.0,67.0,45.0,52.0,55.0,50.0,60.0,58.0,35.0,38.0,34.0,61.0,60.0,67.0,68.0,40.0,74.0,59.0,64.0,56.0,50.0,64.0,67.0,60.0,60.0,46.0,45.0,9.0,13.0,12.0,7.0,10.0,1,0,0,1,0,0,0,1,0,0,1
23,59,64,170000.0,1000.0,1.0,2.0,50.0,23.0,58.0,48.0,26.0,46.0,30.0,25.0,39.0,50.0,67.0,65.0,50.0,52.0,52.0,52.0,79.0,70.0,76.0,27.0,65.0,57.0,40.0,40.0,43.0,47.0,60.0,60.0,59.0,12.0,15.0,12.0,12.0,10.0,1,0,0,1,1,0,0,0,0,1,0
19,59,75,280000.0,1000.0,1.0,1.0,14.0,5.0,10.0,20.0,5.0,5.0,12.0,8.0,25.0,15.0,16.0,16.0,36.0,47.0,29.0,25.0,40.0,30.0,60.0,10.0,26.0,8.0,8.0,29.0,15.0,29.0,12.0,13.0,13.0,63.0,60.0,58.0,57.0,56.0,1,1,0,1,0,0,1,0,0,1,0
21,59,65,180000.0,1000.0,1.0,2.0,32.0,18.0,64.0,49.0,28.0,28.0,30.0,23.0,44.0,34.0,32.0,33.0,32.0,49.0,31.0,35.0,67.0,48.0,82.0,26.0,72.0,54.0,24.0,40.0,37.0,41.0,52.0,59.0,52.0,9.0,11.0,9.0,9.0,12.0,1,1,0,1,1,0,0,0,0,0,0
18,59,76,325000.0,2000.0,1.0,2.0,51.0,47.0,54.0,67.0,53.0,61.0,55.0,54.0,68.0,64.0,68.0,62.0,62.0,55.0,86.0,62.0,52.0,61.0,33.0,48.0,43.0,31.0,47.0,51.0,52.0,63.0,47.0,46.0,51.0,12.0,11.0,13.0,13.0,8.0,1,1,0,1,0,0,0,1,0,0,0
19,59,74,300000.0,1000.0,1.0,2.0,40.0,21.0,60.0,48.0,28.0,42.0,27.0,27.0,44.0,40.0,59.0,63.0,48.0,55.0,59.0,52.0,70.0,52.0,69.0,31.0,49.0,57.0,30.0,40.0,44.0,51.0,58.0,61.0,58.0,10.0,12.0,6.0,10.0,7.0,1,1,0,1,1,0,0,0,0,1,0
20,59,69,250000.0,2000.0,1.0,2.0,49.0,39.0,59.0,68.0,41.0,58.0,43.0,42.0,63.0,59.0,60.0,54.0,60.0,57.0,67.0,52.0,55.0,68.0,55.0,35.0,57.0,48.0,29.0,60.0,50.0,48.0,51.0,56.0,62.0,9.0,14.0,8.0,12.0,6.0,0,1,0,1,0,0,0,1,0,1,0
21,59,69,220000.0,1000.0,1.0,2.0,52.0,29.0,47.0,50.0,26.0,55.0,30.0,35.0,38.0,53.0,76.0,64.0,78.0,57.0,77.0,24.0,79.0,66.0,66.0,31.0,55.0,54.0,35.0,42.0,37.0,50.0,53.0,63.0,61.0,15.0,10.0,10.0,11.0,6.0,1,1,0,1,1,0,0,0,0,1,0
23,59,66,180000.0,2000.0,1.0,2.0,59.0,25.0,40.0,36.0,28.0,55.0,34.0,31.0,33.0,46.0,80.0,77.0,58.0,49.0,75.0,29.0,60.0,74.0,58.0,24.0,50.0,55.0,46.0,36.0,40.0,58.0,45.0,60.0,63.0,12.0,13.0,8.0,13.0,15.0,1,0,0,1,1,0,0,0,0,0,0
18,59,76,260000.0,2000.0,1.0,1.0,14.0,8.0,10.0,16.0,9.0,9.0,11.0,13.0,16.0,15.0,50.0,50.0,30.0,39.0,33.0,25.0,40.0,16.0,57.0,9.0,24.0,6.0,8.0,35.0,12.0,41.0,9.0,10.0,11.0,62.0,57.0,57.0,58.0,64.0,1,1,0,1,0,0,1,0,0,1,0
23,59,66,180000.0,2000.0,1.0,2.0,49.0,17.0,35.0,46.0,23.0,68.0,51.0,39.0,38.0,66.0,72.0,74.0,63.0,67.0,73.0,40.0,77.0,66.0,68.0,27.0,53.0,55.0,54.0,29.0,36.0,47.0,58.0,56.0,56.0,14.0,16.0,13.0,8.0,7.0,1,0,0,1,1,0,0,0,0,1,0
22,59,68,240000.0,1000.0,1.0,2.0,38.0,63.0,58.0,43.0,42.0,56.0,40.0,30.0,34.0,54.0,70.0,68.0,63.0,53.0,60.0,56.0,57.0,48.0,68.0,58.0,70.0,19.0,56.0,52.0,62.0,56.0,15.0,13.0,21.0,11.0,11.0,6.0,14.0,11.0,1,1,0,1,0,0,0,0,1,1,0
19,59,76,325000.0,2000.0,1.0,2.0,55.0,61.0,51.0,55.0,53.0,58.0,58.0,55.0,48.0,56.0,69.0,71.0,73.0,53.0,76.0,60.0,69.0,71.0,59.0,55.0,58.0,18.0,60.0,53.0,61.0,56.0,28.0,24.0,15.0,11.0,7.0,11.0,12.0,10.0,1,1,0,1,0,0,0,1,0,0,0
19,59,76,325000.0,1000.0,1.0,2.0,47.0,42.0,49.0,62.0,41.0,55.0,46.0,60.0,59.0,61.0,65.0,58.0,61.0,56.0,65.0,62.0,63.0,57.0,51.0,57.0,47.0,49.0,55.0,59.0,51.0,47.0,53.0,53.0,52.0,6.0,13.0,15.0,6.0,13.0,1,1,0,1,0,0,0,1,0,1,0
21,59,65,220000.0,1000.0,1.0,3.0,45.0,41.0,39.0,65.0,40.0,58.0,50.0,39.0,55.0,57.0,89.0,84.0,73.0,47.0,72.0,46.0,50.0,61.0,40.0,31.0,49.0,30.0,51.0,59.0,50.0,55.0,46.0,42.0,47.0,12.0,10.0,14.0,7.0,9.0,1,1,0,1,0,0,0,0,0,0,0
21,59,64,210000.0,1000.0,1.0,3.0,54.0,49.0,44.0,59.0,52.0,61.0,39.0,34.0,34.0,58.0,78.0,82.0,69.0,57.0,72.0,58.0,63.0,65.0,60.0,46.0,34.0,20.0,48.0,56.0,46.0,52.0,22.0,21.0,28.0,13.0,5.0,13.0,12.0,7.0,1,0,0,1,0,0,0,0,0,1,0
21,59,65,220000.0,1000.0,1.0,2.0,56.0,44.0,42.0,54.0,42.0,61.0,54.0,42.0,42.0,57.0,86.0,84.0,81.0,48.0,71.0,58.0,64.0,70.0,54.0,42.0,38.0,22.0,47.0,48.0,46.0,56.0,20.0,28.0,23.0,14.0,11.0,5.0,7.0,9.0,0,1,0,0,0,0,0,1,0,1,0
23,59,64,210000.0,4000.0,1.0,2.0,55.0,52.0,49.0,60.0,42.0,55.0,42.0,39.0,57.0,60.0,75.0,70.0,76.0,54.0,65.0,58.0,66.0,54.0,39.0,39.0,55.0,49.0,54.0,58.0,39.0,50.0,29.0,49.0,45.0,15.0,15.0,6.0,11.0,14.0,0,1,0,1,0,0,0,1,0,0,0
20,59,70,240000.0,2000.0,1.0,2.0,25.0,23.0,62.0,49.0,25.0,31.0,20.0,20.0,46.0,61.0,67.0,60.0,61.0,45.0,63.0,41.0,75.0,61.0,71.0,23.0,52.0,53.0,28.0,30.0,38.0,55.0,55.0,58.0,56.0,13.0,6.0,10.0,9.0,11.0,1,0,0,1,1,0,0,0,0,1,0
20,59,70,260000.0,6000.0,1.0,3.0,52.0,52.0,48.0,62.0,51.0,60.0,56.0,52.0,63.0,62.0,57.0,59.0,70.0,60.0,68.0,63.0,56.0,54.0,54.0,46.0,47.0,33.0,48.0,62.0,55.0,64.0,45.0,48.0,47.0,11.0,12.0,7.0,9.0,15.0,1,1,0,0,0,0,0,1,0,0,0
20,59,73,300000.0,2000.0,1.0,2.0,57.0,32.0,47.0,33.0,27.0,59.0,37.0,39.0,33.0,40.0,70.0,71.0,58.0,60.0,77.0,28.0,57.0,58.0,53.0,33.0,54.0,60.0,50.0,38.0,40.0,43.0,54.0,67.0,63.0,13.0,5.0,14.0,7.0,13.0,0,1,0,1,1,0,0,0,0,1,0
18,59,75,260000.0,2000.0,1.0,1.0,12.0,6.0,10.0,17.0,10.0,9.0,13.0,11.0,19.0,12.0,22.0,28.0,26.0,48.0,40.0,21.0,41.0,26.0,58.0,10.0,26.0,15.0,6.0,35.0,16.0,28.0,13.0,11.0,12.0,63.0,51.0,57.0,58.0,64.0,1,1,0,1,0,0,1,0,0,1,0
19,59,71,240000.0,1000.0,1.0,2.0,52.0,32.0,53.0,58.0,34.0,59.0,38.0,34.0,54.0,56.0,68.0,60.0,54.0,56.0,66.0,32.0,61.0,64.0,47.0,34.0,59.0,51.0,40.0,41.0,42.0,48.0,58.0,60.0,62.0,8.0,7.0,12.0,5.0,13.0,0,1,0,1,1,0,0,0,0,0,0
19,59,71,270000.0,1000.0,1.0,2.0,24.0,43.0,33.0,61.0,42.0,57.0,40.0,30.0,59.0,61.0,62.0,59.0,75.0,53.0,63.0,52.0,69.0,72.0,56.0,51.0,65.0,42.0,47.0,67.0,54.0,54.0,30.0,42.0,29.0,5.0,5.0,7.0,6.0,12.0,1,0,0,1,0,0,0,1,0,1,0
31,59,59,100000.0,2000.0,1.0,2.0,46.0,52.0,46.0,63.0,39.0,64.0,37.0,34.0,59.0,62.0,72.0,62.0,59.0,59.0,76.0,53.0,75.0,69.0,66.0,49.0,63.0,55.0,62.0,67.0,42.0,60.0,63.0,57.0,53.0,9.0,15.0,16.0,9.0,10.0,1,1,0,1,1,0,0,0,0,1,0
37,59,59,20000.0,1000.0,1.0,2.0,54.0,18.0,53.0,54.0,23.0,53.0,44.0,34.0,48.0,47.0,69.0,68.0,80.0,53.0,83.0,37.0,65.0,63.0,63.0,26.0,78.0,54.0,43.0,39.0,41.0,57.0,59.0,59.0,65.0,10.0,10.0,11.0,12.0,12.0,0,1,0,1,1,0,0,0,0,1,0
20,59,71,240000.0,1000.0,1.0,2.0,58.0,32.0,51.0,50.0,23.0,40.0,27.0,29.0,52.0,45.0,79.0,76.0,56.0,54.0,46.0,34.0,34.0,74.0,79.0,36.0,40.0,55.0,42.0,32.0,33.0,52.0,53.0,59.0,54.0,9.0,14.0,6.0,14.0,14.0,1,1,0,1,1,0,0,0,0,0,0
22,59,67,170000.0,1000.0,1.0,1.0,11.0,9.0,13.0,26.0,9.0,12.0,13.0,12.0,24.0,18.0,27.0,22.0,29.0,48.0,38.0,17.0,43.0,25.0,63.0,9.0,27.0,10.0,5.0,25.0,16.0,47.0,9.0,12.0,13.0,63.0,57.0,50.0,58.0,63.0,1,1,0,1,0,0,1,0,0,1,0
21,59,71,280000.0,4000.0,1.0,3.0,39.0,60.0,55.0,48.0,49.0,56.0,47.0,39.0,37.0,54.0,84.0,86.0,65.0,52.0,73.0,56.0,58.0,58.0,49.0,58.0,38.0,15.0,54.0,52.0,50.0,53.0,16.0,18.0,17.0,15.0,14.0,12.0,6.0,9.0,1,1,0,1,0,0,0,0,1,0,0
31,59,59,100000.0,2000.0,1.0,2.0,45.0,54.0,56.0,60.0,37.0,32.0,52.0,52.0,55.0,59.0,60.0,55.0,62.0,55.0,55.0,61.0,57.0,65.0,63.0,50.0,56.0,57.0,54.0,55.0,30.0,55.0,64.0,58.0,48.0,11.0,11.0,13.0,7.0,13.0,1,1,0,1,0,1,0,0,0,1,0
19,59,77,325000.0,4000.0,1.0,2.0,57.0,49.0,37.0,56.0,52.0,68.0,57.0,46.0,52.0,62.0,67.0,67.0,68.0,48.0,64.0,42.0,37.0,47.0,46.0,43.0,38.0,21.0,50.0,53.0,38.0,55.0,20.0,28.0,21.0,5.0,8.0,7.0,5.0,14.0,0,1,0,1,0,0,0,1,0,0,0
24,59,62,200000.0,2000.0,1.0,3.0,58.0,59.0,36.0,48.0,42.0,60.0,57.0,51.0,46.0,60.0,81.0,84.0,73.0,45.0,64.0,59.0,43.0,57.0,58.0,38.0,36.0,19.0,57.0,51.0,49.0,54.0,15.0,21.0,22.0,14.0,9.0,15.0,11.0,8.0,1,0,0,1,0,0,0,0,0,1,0
21,59,67,230000.0,1000.0,1.0,2.0,49.0,39.0,59.0,67.0,45.0,49.0,39.0,39.0,59.0,66.0,61.0,54.0,62.0,63.0,70.0,49.0,55.0,44.0,70.0,49.0,56.0,54.0,49.0,62.0,39.0,62.0,40.0,49.0,49.0,7.0,11.0,6.0,9.0,9.0,1,0,0,1,0,0,0,1,0,1,0
22,59,69,250000.0,5000.0,1.0,2.0,57.0,30.0,51.0,62.0,39.0,57.0,30.0,30.0,60.0,60.0,66.0,49.0,55.0,52.0,62.0,65.0,66.0,56.0,66.0,58.0,54.0,57.0,56.0,59.0,32.0,58.0,60.0,55.0,54.0,11.0,15.0,8.0,12.0,10.0,1,1,0,1,0,0,0,1,0,1,0
18,59,73,290000.0,1000.0,1.0,3.0,55.0,46.0,25.0,61.0,47.0,67.0,61.0,31.0,39.0,62.0,79.0,67.0,89.0,62.0,93.0,36.0,60.0,65.0,29.0,51.0,65.0,59.0,42.0,63.0,40.0,51.0,53.0,55.0,51.0,11.0,15.0,10.0,12.0,10.0,1,1,0,0,1,0,0,0,0,0,0
19,59,71,240000.0,1000.0,1.0,2.0,52.0,39.0,54.0,43.0,29.0,63.0,35.0,37.0,31.0,51.0,69.0,62.0,66.0,53.0,63.0,33.0,58.0,58.0,62.0,35.0,60.0,59.0,45.0,46.0,44.0,50.0,62.0,64.0,62.0,9.0,12.0,13.0,11.0,6.0,1,1,0,1,1,0,0,0,0,1,0
20,59,72,300000.0,1000.0,1.0,3.0,43.0,53.0,40.0,59.0,39.0,62.0,53.0,43.0,51.0,64.0,76.0,68.0,78.0,48.0,80.0,54.0,45.0,44.0,41.0,42.0,33.0,22.0,52.0,55.0,39.0,49.0,34.0,34.0,22.0,11.0,15.0,10.0,6.0,13.0,1,1,0,0,0,0,0,0,0,0,0
22,59,69,250000.0,1000.0,1.0,3.0,65.0,48.0,36.0,62.0,51.0,67.0,51.0,53.0,61.0,66.0,71.0,71.0,69.0,51.0,80.0,52.0,56.0,60.0,55.0,49.0,63.0,40.0,42.0,62.0,48.0,53.0,42.0,57.0,50.0,11.0,12.0,8.0,11.0,13.0,0,0,0,1,0,0,0,1,0,0,0
24,59,66,220000.0,1000.0,1.0,2.0,40.0,62.0,44.0,53.0,54.0,52.0,48.0,40.0,50.0,58.0,75.0,65.0,57.0,58.0,70.0,61.0,57.0,62.0,69.0,55.0,61.0,32.0,59.0,48.0,44.0,54.0,30.0,41.0,36.0,15.0,11.0,14.0,15.0,11.0,1,1,0,1,0,0,0,0,1,1,0
19,59,78,325000.0,1000.0,1.0,2.0,53.0,56.0,51.0,55.0,43.0,63.0,47.0,33.0,49.0,62.0,66.0,71.0,68.0,52.0,77.0,52.0,66.0,61.0,50.0,46.0,53.0,45.0,51.0,52.0,52.0,48.0,32.0,47.0,52.0,7.0,14.0,5.0,6.0,11.0,1,1,0,1,0,0,0,1,0,0,0
22,59,67,230000.0,3000.0,1.0,2.0,47.0,55.0,47.0,53.0,44.0,60.0,42.0,42.0,51.0,57.0,84.0,77.0,75.0,54.0,81.0,50.0,51.0,50.0,57.0,51.0,51.0,16.0,58.0,47.0,53.0,49.0,54.0,29.0,29.0,13.0,13.0,11.0,9.0,12.0,0,1,0,0,0,0,0,1,0,1,0
20,59,74,350000.0,1000.0,1.0,2.0,60.0,56.0,40.0,59.0,37.0,65.0,45.0,37.0,58.0,62.0,69.0,68.0,67.0,39.0,80.0,68.0,46.0,47.0,36.0,62.0,31.0,16.0,48.0,50.0,65.0,42.0,35.0,23.0,28.0,14.0,14.0,9.0,11.0,14.0,1,1,0,1,0,0,0,0,0,1,0
21,59,74,300000.0,1000.0,1.0,2.0,39.0,26.0,43.0,54.0,34.0,53.0,36.0,34.0,47.0,57.0,65.0,67.0,66.0,61.0,69.0,42.0,59.0,86.0,53.0,37.0,72.0,66.0,36.0,47.0,40.0,60.0,55.0,55.0,53.0,6.0,6.0,14.0,13.0,7.0,1,1,1,0,0,1,0,0,0,0,0
31,59,59,140000.0,1000.0,1.0,3.0,62.0,51.0,47.0,55.0,51.0,62.0,57.0,59.0,52.0,56.0,69.0,71.0,70.0,43.0,63.0,58.0,66.0,70.0,62.0,54.0,59.0,36.0,53.0,53.0,61.0,51.0,53.0,34.0,30.0,14.0,10.0,8.0,6.0,6.0,0,1,0,0,1,0,0,0,0,1,0
29,59,59,120000.0,2000.0,1.0,2.0,57.0,24.0,49.0,51.0,34.0,47.0,73.0,70.0,39.0,48.0,66.0,63.0,63.0,56.0,57.0,58.0,76.0,75.0,66.0,38.0,60.0,61.0,44.0,44.0,57.0,58.0,54.0,57.0,54.0,12.0,15.0,10.0,13.0,8.0,0,1,0,1,1,0,0,0,0,1,0
24,59,64,200000.0,2000.0,1.0,2.0,37.0,63.0,63.0,61.0,44.0,53.0,39.0,33.0,55.0,54.0,64.0,63.0,77.0,61.0,73.0,59.0,74.0,92.0,72.0,49.0,66.0,54.0,63.0,53.0,64.0,55.0,55.0,49.0,52.0,11.0,13.0,14.0,7.0,10.0,1,1,0,0,0,0,0,1,0,0,1
22,59,64,170000.0,1000.0,1.0,2.0,53.0,27.0,62.0,56.0,23.0,48.0,30.0,31.0,49.0,51.0,67.0,68.0,72.0,53.0,77.0,22.0,79.0,65.0,60.0,27.0,59.0,59.0,44.0,38.0,32.0,43.0,63.0,53.0,52.0,10.0,10.0,14.0,9.0,13.0,0,1,1,0,1,0,0,0,0,0,0
19,59,68,200000.0,1000.0,1.0,2.0,41.0,40.0,56.0,65.0,41.0,57.0,48.0,44.0,54.0,60.0,56.0,56.0,57.0,51.0,71.0,58.0,57.0,52.0,53.0,34.0,61.0,59.0,36.0,47.0,51.0,45.0,53.0,60.0,65.0,11.0,10.0,9.0,11.0,10.0,1,1,0,1,0,1,0,0,0,1,0
28,59,59,150000.0,2000.0,1.0,2.0,52.0,52.0,48.0,62.0,37.0,57.0,35.0,38.0,53.0,56.0,53.0,63.0,68.0,56.0,70.0,47.0,88.0,64.0,56.0,44.0,64.0,51.0,52.0,64.0,43.0,54.0,69.0,64.0,61.0,7.0,10.0,13.0,7.0,13.0,1,1,0,1,0,0,0,1,0,1,0
25,59,66,180000.0,1000.0,1.0,2.0,32.0,29.0,57.0,51.0,32.0,36.0,29.0,29.0,40.0,51.0,64.0,59.0,42.0,48.0,63.0,36.0,68.0,64.0,70.0,29.0,45.0,55.0,29.0,27.0,36.0,47.0,56.0,63.0,61.0,14.0,14.0,7.0,13.0,13.0,1,1,0,1,1,0,0,0,0,0,0
20,59,69,250000.0,1000.0,1.0,2.0,70.0,49.0,45.0,64.0,48.0,59.0,72.0,69.0,60.0,59.0,64.0,60.0,63.0,52.0,63.0,57.0,57.0,40.0,60.0,60.0,59.0,53.0,47.0,55.0,57.0,57.0,37.0,57.0,55.0,15.0,10.0,14.0,5.0,8.0,0,1,0,1,0,0,0,1,0,0,0
17,59,72,270000.0,2000.0,1.0,3.0,44.0,48.0,35.0,57.0,42.0,65.0,49.0,46.0,55.0,64.0,66.0,68.0,72.0,50.0,83.0,61.0,70.0,48.0,39.0,56.0,37.0,24.0,55.0,54.0,51.0,59.0,45.0,32.0,41.0,13.0,12.0,13.0,10.0,13.0,1,1,0,1,0,0,0,0,0,0,0
20,59,71,280000.0,1000.0,1.0,2.0,52.0,68.0,50.0,53.0,56.0,56.0,64.0,62.0,51.0,63.0,79.0,77.0,53.0,46.0,63.0,67.0,45.0,55.0,46.0,52.0,64.0,22.0,53.0,46.0,53.0,52.0,24.0,27.0,22.0,6.0,8.0,13.0,11.0,7.0,0,1,0,0,0,0,0,1,0,1,0
17,59,79,300000.0,1000.0,1.0,3.0,59.0,50.0,45.0,60.0,35.0,65.0,46.0,38.0,54.0,68.0,78.0,79.0,89.0,47.0,86.0,54.0,55.0,55.0,65.0,39.0,65.0,32.0,54.0,55.0,42.0,50.0,26.0,38.0,41.0,6.0,12.0,7.0,7.0,10.0,0,0,0,0,0,0,0,0,1,1,0
24,59,64,150000.0,1000.0,1.0,1.0,16.0,16.0,20.0,23.0,13.0,15.0,19.0,17.0,24.0,23.0,45.0,46.0,34.0,43.0,63.0,39.0,47.0,37.0,54.0,12.0,21.0,20.0,15.0,19.0,30.0,39.0,20.0,13.0,14.0,60.0,59.0,60.0,58.0,63.0,1,1,0,1,0,0,1,0,0,1,0
